기준시간,원본시간,제목,미리보기
1일 전,1시간 전,"리모, '스포엑스 2025'에서 '파인핏+체지방체중계' 연동패키지 선보인다","인공지능 헬스케어 스타트업 ㈜리모(대표이사 배은경)가 AI 3D체형분석기 파인핏에 체지방체중계를 연동시킨 새로운 체형관리 패키지를 오는 '2025 서울국제스포츠레저산업전(SPOEX 2025, 이하 스포엑스 2025)'에서 공개할 예정이라고 17일 밝혔다. 이번 '스포엑스 2025'에서 공개하는 패키지는 기존의 ..."
1일 전,1시간 전,"[인터뷰] AI리코랩스 김세중 부사장 “AIW TOKEN, 부르마블 같은 투자 생...",한국정경신문 박진희 기­자 pre-jini@hanmail.net [한국정경신문=박진희 기자] 토큰시장에서 독창성이 돋보이는 AIW TOKEN을 만든 AI리코랩스의 기술력이 주목받고 있다. 혁신적인 생태계를 만들어가고 있는 AIW TOKEN은 AI 리코랩스의 노하우를 바탕으로 시장을 확장하고 있다. 그 배경에 김세중 부사장의 혜안이...
1일 전,1시간 전,얼굴 사진만 찍었는데…AI가 헤어스타일까지 추천한다고?,"카메라 앱 ‘스노우’, AI 기술 바탕으로 하는 헤어컨설팅 유료 서비스 출시 게티이미지뱅크 카메라 애플리케이션 스노우(SNOW)가 뷰티 살롱 ‘차홍 아르더’의 차홍 디자이너와 손잡고, 인공지능(AI) 기술을 바탕으로 하는 여성 대상 ‘AI 헤어컨설팅’ 유료 서비스를 출시했다고 17일 밝혔다. 새롭게 선보이는..."
1일 전,1시간 전,2029년부터 취업자 감소 전망…2033년까지 82만 명 추가 인력 필요,"이창수 원장은 ""향후 노동력 부족이 초래할 부정적 영향을 최소화하기 위해 중장기적인 고용노동정책 대응이 필요하다""며 ""AI와 자동화 등 기술변화가 고용에 미치는 영향을 면밀히 분석해 지속 가능한 성장 기반을 마련하겠다""고 밝혔다."
1일 전,1시간 전,"서울대 융기원-몽구스에이아이, 산업대전환 지원 ‘맞손’…AI 혁신 견...",인공지능(AI) 기술을 접목하기 위해 산업 지능화 전문 기업인 몽구스에이아이㈜와 손을 맞잡았다. 융기원은 17일 경기 수원시 영통구 이의동 일원 본원 대회의실에서 차석원 융기원장과 이진표 몽구스에이아이㈜ 대표 등 양측 관계자들이 참석한 가운데 기술 기반 경기도 산업생태계 혁신을 위한 업무협약을...
1일 전,1시간 전,"EV 재편 中시장, 보급형 EV에 고급화 전략 시동 건 완성차","업계 전문가는 ""중국은 소비자들이 신기술을 받아들이는 것에 유연하기 때문에 비교적 보수적인 고급차 시장에서도 전기차 전환이 빠르게 일어나고 있는 것으로 보인다""며 ""현지 업체들의 자율주행, 소프트웨어 중심 차량(SDV), 인공지능() 등 기술 수준이 높아진 만큼 이에 걸맞은 성능을 갖춘 신차를..."
1일 전,1시간 전,"서천여성새로일하기센터, 직업교육·창업교육 개강식 개최",가운데 'AI 마케팅 콘텐츠 전문가 양성 과정'과 '지역자원 활용을 통한 공동체 창업 과정' 개강식을 개최하고 본격적인 교육에 들어갔다. 이번 교육과정은 경력단절 여성 및 취업·창업을 희망하는 여성을 대상으로 직무능력 향상과 경제활동 참여를 돕기 위해 마련됐다. ' 마케팅 콘텐츠 전문가 양성 과정'은...
1일 전,1시간 전,"동서발전, 울산과학기술원과 현장 문제 풀고 인재 키운다","한국동서발전은 울산과학기술원(UNIST) 산업공학과와 함께 빅데이터 및 인공지능(AI)을 활용해 현업 문제를 해결하고 새로운 가치를 창출하는 협력... 권명호 한국동서발전 사장은 ""산·학 협력을 통해 빅데이터와 AI를 활용한 문제 해결 능력을 배양하고, 기업과 학생 모두가 성장할 수 있는 기회를 지속적으로..."
1일 전,1시간 전,"인천, 인공지능‧·휴머노이드 로봇 산업 중심지로 도약","17일 시에 따르면 지역 내 대학의 연구 인력, 시험 장비 및 기술자원을 활용해 인공지능(AI)과 휴머노이드 로봇 기술을 선제적으로 확보할 방침이다. 최근 AI 및 휴머노이드 로봇 기술의 중요성이 전 세계적으로 부각되면서 중국과 미국 등 주요 국가들은 이를 미래 핵심 전략산업으로 지정하고 적극적인 투자를..."
1일 전,1시간 전,삼성·LG 주요 계열사 주총 키워드는 '미래 먹거리' 확보,"먼저 삼성전기의 경우 AI와 전장 사업 확대에 대해 언급할 것으로 보인다. 최근 PC와 노트북 등 IT 업황 부진에 따른 경영 불확실성 속에서 전장과 AI 등 고부가제품 공급 확대로 실적 개선세를 이어갈 것으로 관측되면서다. 삼성전기는 지난해 주총에서 올해까지 전장용 매출을 2조 원 이상을 달성하고, 매출..."
1일 전,1시간 전,"제약바이오협, 식품의약품안전평가원과 2기 의약품 심사소통단 출범","이번에 출범하는 제2기는 안전성·유효성, 품질, 동등성 3개 분야에서 AI기반 원료품질심사 등 11개 분과로 구성·운영하며, 1기보다 60여명 늘어난... 한국제약바이오협회는 “코러스와 함께 앞으로도 현장과 지속적으로 소통하며 불합리한 기준을 개선하는 한편, 등 기술발전 수준을 반영한 가이드라인..."
1일 전,1시간 전,"코어라인소프트, FDA 인증 기반 美 '3DR 랩스'와 원격진단 시장 공략 가...","이로써 양사는 AI 소프트웨어 'AVIEW CAC' 공급 계약을 3년째 연장하기로 결정하며, 글로벌 원격진단 시장 공략에 박차를 가하고 있다. 이번 계약... 에이뷰 씨에이씨는 전체 심혈관계 질환 사망 중 39.5%를 차지하는 관상동맥심장질환 진단 보조 SW다. 3DR 랩스는 최근 미국 내 심혈관 질환 진단 수요..."
1일 전,1시간 전,"국제뇌교육종합대학원, BT컨퍼런스 개최 및 마음건강 콘텐츠 개발에 박...","국제뇌교육종합대학원대학교 소개 21세기 AI시대, 초고령화 사회에 인간의 뇌는 더욱 주목받고 있다. 국제뇌교육종합대학원대학교는 2003년 개교 이래... 교육과학기술부 산하 한국연구재단의 KCI 등재지로, 선도문화, 인성교육연구 및 일반학술지로 뇌교육연구를 운영하며, 시대·초고령화 시대를 맞아..."
1일 전,1시간 전,"경주문화재단, 20일 연세대서 국제경주역사문화포럼 출범 사전 행사",사전 행사에는 이스라엘의 세계적 석학인 유발 하라리 전 히브리대 역사학과 교수가 'AI(인공지능)시대에 지속가능한 미래를 위해 인류가 해야 할 일이 무엇인지'에 대해 특별대담을 진행한다. 사전 행사는 APEC 정상회의 공식 유튜브 채널과 문화체육관광부 유튜브 체널 등에서 실시간으로 볼 수 있다.
1일 전,1시간 전,박충권 “데이터가 국가경쟁력…'국가연구데이터' 무료 공개해야”,"박충권 국민의힘 의원은 17일 “인공지능(AI) 시대에선 데이터가 곧 힘이자 국가경쟁력”이라며 “국가연구데이터의 축적과 공유를 통해 혁신적인... 기업 연구자 출신인 박 의원은 “미국을 비롯한 해외 주요국들은 이미 일찍이 과학기술 연구 데이터의 디지털화를 적극 추진하고 있고, 이것을 기술과 접목해서..."
1일 전,1시간 전,"호반그룹, 혁신기업 발굴 기술공모전…접수 내달 7일까지","모집분야는 스마트시티(건설로봇, 건설혁신, 에너지신기술, 건설신자재 등), 숙박·레저·유통(AI수요예측, 스마트골프장, 자원순환 등), 제조(스마트공장, 신재생에너지), 신사업(Ag-TECH, AI, 모빌리티, ESG 등) 등 네 가지 부문으로 나뉜다. 참가 희망 기업은 다음달 7일까지 서울경제진흥원 스타트업 플러스를..."
1일 전,1시간 전,부안군 3년 연속 '전북시민대학' 공모 사업 선정…도내 6개 대학 참여,특히 지역 산업 경쟁력 강화를 위해 관내 민간기업 재직자 대상으로 교육과정을 운영할 예정이며 디지털 교육 트렌드를 반영한 ‘생성형 AI와 함께하는 로컬브랜딩’ 과정도 개설해 지역 정체성 강화와 디지털 역량 함양의 기회를 제공할 계획이다. 권익현 군수는 “지난해 전북시민대학 최초로 부안캠퍼스가...
1일 전,1시간 전,"하나은행, 글로벌파이낸스 선정 '2025 대한민국 최우수 무역금융 은행'","글로벌파이낸스는 ""하나은행이 무역금융 거래 규모, 고객서비스, 가격경쟁력, 혁신기술도입 부문에서 높은 점수를 받았다""며 ""특히, 혁신기술과 AI 기반... 하나은행 관계자는 ""수출입 업무의 디지털화, 블록체인 도입, AI 기반 솔루션을 통한 효율성과 투명성 강화를 바탕으로 수출입 업체들의 편의를 위한..."
1일 전,1시간 전,"오세훈 ""美 '민감국가' 지정, 핵심산업 견제 의도…李, 자극 발언만 쏟...","경쟁과 협력이라는 거시적 맥락에서 접근해야 한다""며 ""감정적 대응보다는 냉정하고 전략적인 외교적 해법이 필요하다""고 강조했다. 앞서 미국 에너지부는 바이든 정부 시기인 지난 1월 초 원자력·인공지능(AI) 등의 협력을 제한할 수 있는 '민감 국가' 리스트에 대한민국을 추가한 사실이 최근 공식 확인됐다."
1일 전,1시간 전,"동서발전, UNIST와 현장 문제 풀고 인재 키운다","한국동서발전은 울산과학기술원(UNIST) 산업공학과와 함께 빅데이터 및 인공지능(AI)을 활용해 현업 문제를 해결하고 새로운 가치를 창출하는 협력... 이를 통해 동서발전은 AI 및 데이터 기반의 혁신적 해결책을 도출하고, 학생들은 실무형 프로젝트를 통해 기업과 협력하며 실무 역량을 키우게 된다. 김성일..."
1일 전,1시간 전,"한화운용, 순이익 128% '쑥' 오른 비결은","이후 회사는 일본엔화초단기국채, 글로벌인공지능(AI)인프라, 글로벌방산, 한화그룹주 ETF 등 차별화된 상품을 출시해 자금을 끌어모았다. 그 결과 2023년 말 2조9583억원이었던 ETF 순자산액은 작년 말 3조3437억원으로 늘어났다. 회사 고유재산으로 투자하는 '증권평가 및 처분이익'의 경우 74억원으로..."
1일 전,1시간 전,"밀양시, 2025 밀양강 오딧세이 제작발표회 개최","그리고 AI가 뽑은 공연과 배우 한 줄 소개, AI가 묻고 사람이 답하다 등 재미있는 이벤트 등도 있어 공연에 흥미를 더할 것으로 보인다. 김경란 관광진흥과장은""밀양아리랑대축제와 지역을 대표하는 문화관광 콘텐츠 밀양강 오딧세이 제작발표회에 많은 분이 관심을 가지고 참석해 주시길 바란다""며""올해 더욱..."
1일 전,1시간 전,"성동구, 송정동에 두번째 ‘스마트헬스케어센터’ 개소","2층 근력운동존에서는 인공지능(AI) 로봇 기술이 적용된 운동기구를 활용해 신체 부위별 맞춤형 운동을 제공한다. 3층 유연성운동존에서는 스트레칭, 필라테스, 요가 등 유연성 운동을 진행하며, 4층 힐링존은 황토볼 걷기, 독서, 그림 및 음악 감상 등을 위한 휴식 공간으로 조성됐다. 센터 이용 대상은 60세 이상..."
1일 전,1시간 전,"SK하이닉스, 올해 상반기 신입사원 채용… 인재 확보 속도",인공지능(AI) 반도체 수요가 급증하는 가운데 고대역폭 메모리(HBM) 주도권을 강화하기 위한 것으로 풀이된다. 올해 초에는 대졸 사원(기술 사무직)뿐 아니라 전임직(생산직) 직원을 뽑기 위한 정규 채용(3월)과 패스트트랙(2월) 전형을 동시에 실시하기도 했다. 이 밖에도 SK하이닉스는 지난 10일 경력직...
1일 전,1시간 전,"인라이플, 유틸리티 SW 자회사 '모비소프트'로 사명 변경…""새로운 도약...","AI(인공지능) 기술을 접목한 다양한 업무 툴을 SaaS 형태로 제공해 개인과 기업의 생산성을 극대화하는 데 주력하고 있다. 모비소프트 관계자는 ""직장인들이 더욱 편리하고 효율적으로 일할 수 있도록 혁신적인 유틸리티 서비스를 선보이며 시장을 선도하는 것이 목표""라고 설명했다. 앞으로 모비소프트는..."
1일 전,1시간 전,"스마트 기술로 도시문제 해결…양천구, 기업 아이디어 공모","공모에는 IoT, 빅데이터, AI, 기계학습 등 스마트 기술을 적용한 실효성 있는 아이디어라면 모두 참여할 수 있다. 공모 접수는 오는 21일까지 진행되며, 신청서는 온라인 또는 우편을 통해 제출하면 된다. 이후 실무부서 사전 검토와 평가위원회의 서류 심사(1차)를 거쳐 선정된 기업이 실증 사업을 진행하게..."
1일 전,1시간 전,"GRT, 튀르키예 자회사 설립으로 글로벌 시장 선점…""유럽·중동 확대""","GRT에 따르면 EURASIA GREAT RICH TECHNOLOGIES 설립은 △인공지능(AI) 산업 △자동차 △신재생에너지 △동력 배터리 소재 △이산화탄소 흡착 △회수 및 재활용 저탄소환경보호 등의 분야에 적용되는 고분자 응용 소재, 기능성 필름 및 나노 다공질물질 소재 프로젝트에 중점을 두고 있다. 2023년 기준..."
1일 전,1시간 전,"GRT, 튀르키예 자회사 설립으로 글로벌 시장 선점…""유럽·중동 확대""","GRT에 따르면 EURASIA GREAT RICH TECHNOLOGIES 설립은 △인공지능(AI) 산업 △자동차 △신재생에너지 △동력 배터리 소재 △이산화탄소 흡착 △회수 및 재활용 저탄소환경보호 등의 분야에 적용되는 고분자 응용 소재, 기능성 필름 및 나노 다공질물질 소재 프로젝트에 중점을 두고 있다. 2023년 기준..."
1일 전,1시간 전,"유럽 시장서 한판승부…삼성·LG, 냉난방공조 기술력 격돌","삼성전자는 인공지능(AI) 특화 기술을, LG전자는 유럽 지역에 최적화한 고효율 에너지 기술을 선보인다. 양사는 유럽연합(EU)의 그린딜 정책 기조에... 삼성전자, AI 기술 탑재로 에너지 관리 차별화 삼성전자는 489㎡ 규모의 전시장에서 고효율 냉난방 시스템인 히트펌프 '슬림핏 클라이밋허브', 'EHS 모노 R290..."
1일 전,1시간 전,"[영상]""3개국어 동시 통역""…삼성SDS, 글로벌 언어장벽 없앤다","17일 삼성SDS는 생성형AI 기반 기업용 협업 솔루션 브리티 코파일럿의 신규 업데이트 기능을 영상을 통해 소개했다. 브리티 코파일럿은 원격회의, 메신저, 메일 등 실제 기업 업무에서 주로 활용하는 기능을 중심으로 편의성을 제공하는 기업용 생성형기반 협업 도구다. 정확하고 빠른 소통을 위한 높은 음성..."
1일 전,1시간 전,[월드 이슈] ‘트럼프 발 미국 증시 충격’ 오나?,"양회가 끝난 뒤 내수 진작과 함께 AI, 로봇 등 첨단 산업을 집중 육성하겠다고 했는데, 향후 중국 경제의 위협 요인은 어떤 걸 꼽을 수 있을까요? [답변] 중국 증시가 딥시크 출현 이후 기술주를 중심으로 강한 상승 흐름을 보이면서 미국 나스닥지수와 상반된 흐름을 보이고 있습니다. 중국 및 전기차 산업 등..."
1일 전,1시간 전,"[대전소식] 건양대, 충남 서남부권 학생 '미래인재 양성 교육'","건양대는 논산시, 논산·계룡교육지원청 등과 협력해 논산, 계룡, 공주, 금산, 부여 등 충남 서남부권 초등학교 4학년부터 고교 1학년까지 올해 학생 120여명을 대상으로 소프트웨어(SW), 인공지능(AI), 가상화, 사이버 보안 등 첨단기술 분야 인재를 양성한다. ▲ 대전광역새일센터, 경력 단절 예방 거리..."
1일 전,1시간 전,"하나은행, 2025 대한민국 최우수 무역금융 은행상 수상","혁신기술과 AI 기반 솔루션을 통한 탁월한 서비스를 제공하는 등 무역금융 활성화에 기여한 점이 높이 평가됐다""고 선정 이유를 밝혔다. 하나은행 관계자는 ""이번 수상은 하나은행의 글로벌 무역금융 역량이 최고 수준임을 다시 한번 대내외에 입증한 결과""라며 ""수출입 업무의 디지털화, 블록체인 도입, 기반..."
1일 전,1시간 전,"네이버 커넥트재단, 정보통신산업진흥원과 AI·SW 교육 협약",지역 AI·SW 교육 확산을 위한 업무협약을 체결했다고 17일 밝혔다. 이번 협약에 따라 커넥트재단은 전국 초등학생 3만명이 참여하는 '소프트웨어야 놀자' 프로그램을 운영할 강사 800명을 대상으로 AI 역량 강화 연수를 진행할 예정이다. 이 프로그램은 누구나 쉽게 와 SW를 배우고 가르칠 수 있도록 운영해...
1일 전,1시간 전,"로보락, 5in1 무선 습건식 청소기 'F25 에이스 콤보' 출시",AI 기능이 강화된 슬라이드테크 2.0(SlideTech 2.0) 기술이 적용돼 좁은 공간에서도 부드럽게 회전하며 청소할 수 있다. 최대 12.5cm 높이의 낮은 공간까지 꼼꼼하게 청소 가능하며 제품이 180°로 완전히 눕혀진 상태에서도 강력한 흡입력을 유지해 뛰어난 청소 성능을 발휘한다. 90℃ 열풍으로 롤러를 자동...
1일 전,1시간 전,"GRT, 글로벌 시장 확대…튀르키예 자회사 설립 ""EU·중동 공략""","회사 측은 이번 자회사 설립에 대해 ▲AI 산업 ▲자동차 ▲신재생에너지 ▲동력 배터리 소재 ▲이산화탄소 흡착 ▲회수 및 재활용 저탄소 환경 보호 등의 분야에서 고분자 응용 소재, 기능성 필름 및 나노 다공질 물질 소재 프로젝트에 초점을 맞추고 있다고 설명했다. 2023년 튀르키예의 전기차..."
1일 전,1시간 전,"NICE평가정보, 자본시장 특화 정보 및 지수 전문 자회사 'NICE인베스팅' ...","자본시장의 성장과 AI 기술 발전으로 고도화된 정보 제공의 중요성이 커지는 가운데, 자본시장 참여자들이 투자 시 신뢰할 수 있는 정제된 정보에 대한 수요가 점점 높아지고 있다. NICE평가정보는 이러한 시장의 요구에 효과적으로 대응하기 위해 NICE인베스팅을 설립해 자본시장 영역에 특화된 정보 서비스..."
1일 전,1시간 전,[전문가 칼럼] 김종면의 위조상품 백문백답<7> 듀프(Dupe) 제품이 뜨는 ...,"[프로필] 김종면 변리사 •(현)위고페어 대표이사 - AI기반 위조상품 토탈솔루션 서비스 •(현) 특허법인 아이엠 파트너변리사 •(전) 독일로펌 Stolmar & Partner 한국변리사 •(전) 한국 IBM, System Engineer [이미지=대홍기획이 발간한 2025년 소비 트렌드를 전망한 '2025 D.라이프 시그널 리포트']"
1일 전,1시간 전,"카카오게임즈, 벨루가와 두뇌 기능 향상 게임 '호두' 퍼블리싱 계약 체...","[사진=카카오게임즈] 특히, '호두'는 정밀한 인지기능 측정 결과에 AI 기술을 적극 활용하여 이용자의 연령, 인지기능 상태에 따라 가장 적합한 개인화된 훈련 프로그램을 제공한다. 정밀 측정 기술과 개인화된 맞춤 훈련 프로그램을 통해 치매 고위험군의 고령층 사용자에게는 치매 예방 및 지연 효과를..."
1일 전,1시간 전,한국 시장에서 몸집 키우는 '구글 대항마' 퍼플렉시티,인공지능(AI) 스타트업 퍼플렉시티가 국내에서 금융·통신·연예·언론 등 다양한 분야에서 협업을 늘려가고 있다. 새로운 검색 브라우저 출시를... 퍼플렉시티는 생성형 AI 기반 대화형 검색엔진 서비스를 제공하는 AI 스타트업이다. 2022년 오픈 출신의 아라빈드 스리니바스(Aravind Srinivas)가 미국...
1일 전,1시간 전,"GS25, 올해 상반기 신입사원 공채 진행..‘스펙초월 전형’ 도입",채용절차는 ▲서류접수 ▲AI역량 검사 ▲1차 면접(캠퍼스 리크루팅 전형은 지역 대학에서 진행) ▲2차 면접(스펙초월 전형 합격자는 2차 면접으로) 및 채용 검진 등이 순차적으로 진행된다. 7월 중 최종 합격자 발표 및 입사 절차가 마무리될 예정이다. 정영태 GS리테일 인사총무본부장은 “GS25 2025년 상반기...
1일 전,1시간 전,"HDC현대산업개발, '4369억원 규모' 원주 단계주공아파트 재건축 사업 수...","HDC현대산업개발은 ""조합원의 믿음과 성원에 보답하기 위해 50여 년간 축적된 안전·품질 기술과 AI와 DX(디지털 전환)를 활용한 아이파크만의 기술 경쟁력을 바탕으로 지역을 대표하는 최고의 명품 단지를 선보일 것""이라고 말했다."
1일 전,1시간 전,"유비케어, AI 기반 EMR 의료 혁신 'KIMES 2025' 에서 공개","참가해 AI 기술을 접목한 혁신적인 의료 솔루션을 선보일 예정이라고 17일 밝혔다. 30년 이상 의료 IT 업계를 주도해온 유비케어는 이번 전시회에서 인공지능과 사물인터넷(IoT) 기술을 결합한 미래형 의료 환경을 제시한다. 전시 부스는 ' 클리닉 고객 체험존', '방문고객 라운지존', '신규 라인업 데모존..."
1일 전,1시간 전,최첨단 로봇 기술 총망라 ‘2025 로보월드’ 역대 최대 규모 개최,"피지컬 AI 등의 글로벌 트렌드를 반영한 특별관도 운영된다. 또한 올해는 국제로봇연맹으로부터 제58회 국제로봇심포지엄(International Symposium on... 피지컬 AI 등 현재 화두가 되는 분야의 국내·외 주요 연사들을 초청, 국제행사로서의 로보월드의 위상을 제고할 예정이다. 협회는 오는 3월 31일까지..."
1일 전,1시간 전,[전문가 칼럼] 김종면의 위조상품 백문백답<7> 듀프(Dupe) 제품이 뜨는 ...,"[프로필] 김종면 변리사 •(현)위고페어 대표이사 - AI기반 위조상품 토탈솔루션 서비스 •(현) 특허법인 아이엠 파트너변리사 •(전) 독일로펌 Stolmar & Partner 한국변리사 •(전) 한국 IBM, System Engineer [이미지=대홍기획이 발간한 2025년 소비 트렌드를 전망한 '2025 D.라이프 시그널 리포트']"
1일 전,1시간 전,"카카오게임즈, 벨루가와 두뇌 기능 향상 게임 '호두' 퍼블리싱 계약 체...","[사진=카카오게임즈] 특히, '호두'는 정밀한 인지기능 측정 결과에 AI 기술을 적극 활용하여 이용자의 연령, 인지기능 상태에 따라 가장 적합한 개인화된 훈련 프로그램을 제공한다. 정밀 측정 기술과 개인화된 맞춤 훈련 프로그램을 통해 치매 고위험군의 고령층 사용자에게는 치매 예방 및 지연 효과를..."
1일 전,1시간 전,"[에듀플러스] 클래스101, 창립 이래 첫 연간 흑자 달성","올해는 ▲인공지능(AI) 기반 맞춤형 강의 추천 서비스 도입 ▲기업 대상 구독 서비스 확대 ▲크리에이터 홈 기능 고도화를 통해 성장세를 이어갈 계획이다. AI 추천 시스템을 활용해 크리에이터가 자신의 콘텐츠를 효과적으로 노출할 수 있도록 지원하고, 기업 고객 대상 맞춤형 교육 콘텐츠로 B2B 시장을..."
1일 전,1시간 전,"삼성전자, 고효율 기술로 유럽 냉난방공조 시장 공략","마련하고, AI로 한층 강력해진 냉난방공조 시스템을 선보였다. 삼성전자는 약 150평 규모의 전시장에서 가정용부터 상업용까지 다양한 냉난방공조 솔루션을 전시한다. 고효율 냉난방 시스템인 히트펌프 '슬림 핏 클라이밋허브', 'EHS 모노 R290' 등 EHS 제품과 올해 초 출시한 '비스포크 무풍콤보..."
1일 전,1시간 전,"방통위, 방송‧통신 공공데이터 공모전 첫 개최",주최하는 ‘제13회 범정부 공공데이터 활용 창업경진대회’ 본선에 방통위 대표로 참여할 자격이 주어진다. 김영관 기획조정관은 “AI 시대를 견인하는 핵심 원동력이 될 방송·통신 공공데이터를 활용해 실용적이고 창의적인 아이디어와 참신한 활용 수기 등 우수한 작품이 많이 출품되기를 바란다”고 말했다.
1일 전,1시간 전,"[특징주] 아이에스티이 급등, SK하이닉스 ""차세대 낸드 개발""에 공정 핵...",SK하이닉스는 LPW 낸드 개발을 통해 인공지능(AI) 추론 등 고성능이 요구되는 분야에서 효율적인 메모리 솔루션을 제공하는 것을 목표로 하고 있다. 최근 SK하이닉스를 비롯해 삼성전자 등 유수 기업들이 AI 메모리 개발에 주력하는 이유는 늘어나는 수요에 대비하기 위함으로 분석된다. 고도화에...
1일 전,1시간 전,"GS25, 올해 상반기 신입사원 공채 진행..‘스펙초월 전형’ 도입",채용절차는 ▲서류접수 ▲AI역량 검사 ▲1차 면접(캠퍼스 리크루팅 전형은 지역 대학에서 진행) ▲2차 면접(스펙초월 전형 합격자는 2차 면접으로) 및 채용 검진 등이 순차적으로 진행된다. 7월 중 최종 합격자 발표 및 입사 절차가 마무리될 예정이다. 정영태 GS리테일 인사총무본부장은 “GS25 2025년 상반기...
1일 전,1시간 전,"HDC현대산업개발, '4369억원 규모' 원주 단계주공아파트 재건축 사업 수...","HDC현대산업개발은 ""조합원의 믿음과 성원에 보답하기 위해 50여 년간 축적된 안전·품질 기술과 AI와 DX(디지털 전환)를 활용한 아이파크만의 기술 경쟁력을 바탕으로 지역을 대표하는 최고의 명품 단지를 선보일 것""이라고 말했다."
1일 전,1시간 전,"울산, 공무원이 대시민 시책 직접 개발한다","도심 공간의 시각적 효과를 제고하는 ‘울산시 공공외벽 영상 경관디자인 적용 연구’, ‘생성형 인공지능(AI)과 로봇프로세스자동화(RPA)를 활용한 업무혁신’, ‘인공지능(AI)을 응용한 원심탈수기 고분자응집제 최적 주입 방안 연구’도 추진된다. 재난·안전 분야에서 ‘긴급출동차량 현장 도착률 향상을..."
1일 전,1시간 전,"AI+인디가수 7명 감성 프로젝트 ‘HUMANICS MUSIC’, 펀딩 시작","AI가 예술의 영역으로 진입하며 다양한 예측이 이어지고 있는 요즘, 가요 기획·제작사 소나무뮤직이 내놓는 ‘HUMANICS MUSIC’ 프로젝트는 사람과 AI의 협업을 통해 새로운 창작 가능성을 탐구하는 계기가 될 것으로 기대된다. ‘HUMANICS’는 ‘사람’(Human)과 ‘기술’(Technics)의 합성어로, 가 단순히..."
1일 전,1시간 전,여친에 잘보이려 몸 만들다가 '번뜩'…앱 만들어 대박난 美 고교생들,해당 앱은 앤트로픽·오픈AI 등의 모델을 활용해 음식 사진을 찍으면 칼로리와 영양소를 정확히 계산해 알려주는 데 다이어터 사이에서 입소문을 타고 뜨거운 인기를 끌고 있다. 16일(현지시간) IT 매체 테크크런치에 따르면 인공지능(AI) 기반 칼로리 분석 앱 '칼 '는 지난달 200만달러(한화 약 29억원)를...
1일 전,59분 전,경기도 AI 산업 전환 가속…융기원-몽구스에이아이 맞손,"협약에 따라 양 기관은 경기도 인공지능 산업대전환 정책 대응을 위해 인공지능 분야 상호 공동연구를 본격화해 데이터 활용 및 AI 기반 솔루션 상용화... 도의 AI 정책 및 사업이 지속 가능한 성과를 내도록 적극 지원하겠다""고 말했다. 한편 몽구스에이아이는 2020년에 설립된 후 산업 현장에서 기술을..."
1일 전,59분 전,"과기정통부, 지역 과학기술 혁신에 6.6조 투입… 전년보다 10% 증액","인천·시흥(세계 최대 생산기지), 대전(혁신 신약 R&D), 강원(AI 신약 개발), 전남·경북(백신 생산 거점) 등 바이오 첨단 특화 단지 인프라를 조성하고, 메가시티 협력사업단도 선정해 지원한다. 류광준 과학기술혁신본부장(지방과학기술진흥협의회 위원장)은 ""정부는 지역과 함께 전략기술 분야의 연구개발..."
1일 전,59분 전,"[주총 관전포인트] 삼성전자 이재용의 '독한 메시지', 반도체 부활 방안...","이와 함께 인공지능(AI), 로봇, 메디테크(의료+기술), 공조 등 신사업과 관련한 인수합병(M&A) 이야기도 나올 것으로 예상된다. 삼성전자는 최근 미래사업 발굴을 위한 '신사업 태스크포스(TF)'를 3년 만에 '신사업팀'으로 격상했다. 전영현 부회장과 송재혁 DS부문 최고기술책임자(CTO), 이혁재 서울대..."
1일 전,59분 전,"한국소프트웨어산업협회 ""2030년까지 AI 유니콘 10곳 육성""","KOSA 산하 초거대AI추진협의회가 제시한 8대 분야 25개 과제 한국소프트웨어산업협회(회장 조준희, KOSA) 산하 초거대AI추진협의회(협의회장 배경훈, 이하 '협의회')는 AI 유니콘 10곳 육성을 목표로 'K-AI 유니콘 프로젝트 10'을 선언하고, 8대 분야 25개 과제( VISION 25)를 발표했다고 17일 밝혔다. 현재..."
1일 전,59분 전,"과기정통부, 지역 과학기술 혁신에 6.6조 투입… 전년보다 10% 증액","인천·시흥(세계 최대 생산기지), 대전(혁신 신약 R&D), 강원(AI 신약 개발), 전남·경북(백신 생산 거점) 등 바이오 첨단 특화 단지 인프라를 조성하고, 메가시티 협력사업단도 선정해 지원한다. 류광준 과학기술혁신본부장(지방과학기술진흥협의회 위원장)은 ""정부는 지역과 함께 전략기술 분야의 연구개발..."
1일 전,59분 전,"전재홍, '간이역과 급수탑' 주제로 사진전 연다","특히, 최소한의 기능만 담당한 간이역이 주는 정감과 그 역사 속에 담겨있는 서민들의 속삭임을 전 작가는 카메라로 끄집어 내면서 AI시대에 골동품처럼 내놓았다. 중년 나이 이상이면 젊은 시절 이용한 간이역이 떠오르며 서정적이고 낭만적인 이미지가 연상될 수 밖에 없다. 작가는 이런 회고심리에 착안..."
